headline,date,snippet,url
Report on Boeing 787 Dreamliner Battery Flaws Finds Lapses at Multiple Points,2014-12-02T00:00,"While stopping short of a firm conclusion, the regulators&#8217; report suggested that manufacturing flaws could have introduced defects that led a battery cell to fail....",https://www.nytimes.com/2014/12/02/business/report-on-boeing-787-dreamliner-batteries-assigns-some-blame-for-flaws.html
"Satya Nadella, Microsoft Chief, to Get $84 Million Pay Package",2014-12-04T00:00,Microsoft shareholders approved the pay package despite concerns raised by an investor advisory group....,https://www.nytimes.com/2014/12/04/business/satya-nadella-microsoft-chief-to-get-84-million-pay-package.html
"Verizon Shuts Down SugarString, Site That Had Drawn Journalistic Criticism",2014-12-04T00:00,SugarString ran afoul of the public when The DailyDot reported in October that an editor recruiting journalists was warning them that the site would forbid reporting on “spying and net neutrality.”...,https://www.nytimes.com/2014/12/04/business/media/verizon-shuts-down-sugarstring-technology-site.html
How to Restore Old Versions of Word Documents,2014-12-04T00:00,"Most Windows and Mac editions of Microsoft Word have a setting that automatically backs up documents. Also, how to export your Gmail contacts....",https://www.nytimes.com/2014/12/04/technology/personaltech/how-to-restore-old-versions-of-word-documents.html
Philippines: Travelers Stranded by Precautions for Typhoon,2014-12-05T00:00,"Ports were shut across the Philippines, leaving thousands of travelers stranded, and some local governments ordered evacuations on Friday as Typhoon Hagupit swept toward the country’s east....",https://www.nytimes.com/2014/12/05/world/asia/philippines-travelers-stranded-by-precautions-for-typhoon.html
Disney to Introduce New Apps Focused on Learning,2014-12-05T00:00,"Disney Imagicademy will release a line of apps dealing with math, science, language arts and other topics and featuring its well-known characters....",https://www.nytimes.com/2014/12/05/business/media/disney-to-introduce-new-apps-focused-on-learning.html
Barnes &amp; Noble and Microsoft End Nook Partnership,2014-12-05T00:00,"The announcement came as the chain announced a 2.7 percent drop in revenue overall, but a 41 percent skid in its Nook division sales....",https://www.nytimes.com/2014/12/05/business/media/barnes-noble-ends-partnership-with-microsoft-over-nook.html
Improving Ground Life for Travelers at 3 Airports,2014-12-08T00:00,"Over the next 10 years, billions of dollars from the Port Authority of New York and New Jersey, and from the airlines themselves, will be spent to improve the functionality and the images of New York&#8217;s three major airports....",https://www.nytimes.com/2014/12/08/nyregion/improving-ground-life-for-travelers-at-laguardia-jfk-and-newark-airports.html
"Nearly 2,000 Travelers Screened for Ebola",2014-12-10T00:00,"The Centers for Disease Control and Prevention reported Tuesday that airport workers in the United States screened 1,993 travelers arriving from the West African countries most affected by the Ebola virus in the month after enhanced screening firs...",https://www.nytimes.com/2014/12/10/us/nearly-2000-travelers-screened-for-ebola-.html
"Disney and Koch Industries Had Luxembourg Tax Deals, Journalists’ Group Says",2014-12-11T00:00,The International Consortium of Investigative Journalists named other companies as part of its disclosures focused on tax avoidance....,https://www.nytimes.com/2014/12/11/business/disney-and-koch-industries-had-luxembourg-tax-deals-journalists-group-says.html
Ford Trades Microsoft for BlackBerry in Revamping In-Car System ,2014-12-12T00:00,The new system is meant to streamline the complex web of menus and replace it with a more intuitive one akin to a smartphone....,https://www.nytimes.com/2014/12/12/business/ford-trades-microsoft-for-blackberry-in-revamping-in-car-system.html
Hospital Pauses Test of an Ebola Vaccine Licensed to Merck,2014-12-12T00:00,"The hospital said it would halt injections of a vaccine licensed to Merck until next month, after some test subjects reported mild joint pain....",https://www.nytimes.com/2014/12/12/business/geneva-hospital-pauses-test-of-an-ebola-vaccine.html
Moving Contacts From a Flip Phone to a Windows phone,2014-12-12T00:00,"Plus, how to remove credit card information from Apple Pay on the iPhone....",https://www.nytimes.com/2014/12/12/technology/personaltech/moving-contacts-from-a-flip-phone-to-a-windows-phone.html
Ignoring Hard Truths in a Land of Fantasy,2014-12-13T00:00,"For the top teams navigating the ethical minefield of college football, Walt Disney World was a fitting site for Thursday night&#8217;s college football awards show....",https://www.nytimes.com/2014/12/13/sports/ncaafootball/college-footballs-playoff-championship-in-the-world-of-make-believe.html
The Rise of a New Smartphone Giant: China’s Xiaomi,2014-12-15T00:00,"Founded in 2010 to sell cheap phones online, the company has become the No. 3 producer worldwide behind Apple and Samsung and is looking toward Brazil and India....",https://www.nytimes.com/2014/12/15/technology/the-rise-of-a-new-smartphone-giant-chinas-xiaomi.html
No Relief for Air Travelers,2014-12-16T00:00,"Oil prices have fallen and eased prices at the gas pump for drivers, but airfares haven&#8217;t nudged a bit....",https://www.nytimes.com/2014/12/16/opinion/no-relief-for-air-travelers.html
Innovators of Intelligence Look to Past,2014-12-16T00:00,"On the heels of his Allen Institute for Brain Science, the Microsoft co-founder launched the Allen Institute for Artificial Intelligence in an effort to advance the field while reaching back to its past....",https://www.nytimes.com/2014/12/16/science/paul-allen-adds-oomph-to-ai-pursuit.html
Mimicking a Caterpillar to Avoid Detection ,2014-12-16T00:00,"A baby bird in the Amazon rain forest has downy feathers with long, orange barbs and white tips that make it look like a poisonous hairy caterpillar, researchers are reporting....",https://www.nytimes.com/2014/12/16/science/mimicking-a-caterpillar-to-avoid-detection.html
 Egypt Says It Rejected American Over Visa,2014-12-16T00:00,"Michele Dunne, a former American diplomat, was turned away at the Cairo airport in a move that had been seen as possible evidence of the military&#8217;s crackdown on dissent....",https://www.nytimes.com/2014/12/16/world/middleeast/american-scholar-egypt-michele-dunne-visa.html
Apple Wins Decade-Old Suit Over iTunes Updates,2014-12-17T00:00,"In a class-action case that kicked around courts for 10 years, a jury rejected claims that Apple acted to secure a monopoly over digital music....",https://www.nytimes.com/2014/12/17/technology/apple-antitrust-suit-ipod-music.html
"In an After-School Program, Juggling and Plate-Spinning Are Serious Business",2014-12-19T00:00,"A program run by the Big Apple Circus features plenty of clowning around, but also a strong focus on learning life skills....",https://www.nytimes.com/2014/12/19/nyregion/in-an-after-school-program-a-circus-is-serious-business.html
State Tax Deal for Boeing Draws an E.U. Challenge,2014-12-20T00:00,The European Union asserts that a package of tax breaks offered by Washington State to induce Boeing to build its planned forthcoming 777X jet there would violate W.T.O. rules....,https://www.nytimes.com/2014/12/20/business/international/european-union-boeing-subsidies-wto.html
The Quest for Storybook Endings in a Scary but Magical World,2014-12-24T22:39,"&#8220;Into the Woods,&#8221; Rob Marshall&#8217;s Disney screen adaptation of the Stephen Sondheim-James Lapine musical, is a mash-up of Grimm fairy tales viewed through a post-Freudian prism....",https://www.nytimes.com/2014/12/25/movies/into-the-woods-disneys-take-on-the-sondheim-lapine-classic.html
Retina 5K iMac: Powerful Proof of the PC Renaissance,2014-12-25T00:00,"Defying predictions of their demise, personal computers are making a comeback, enticing a niche audience of professional users with power and beauty, and an Apple machine stands out....",https://www.nytimes.com/2014/12/25/technology/personaltech/retina-5k-imac-powerful-proof-of-the-pc-renaissance.html
"Sony Streams ‘The Interview’ on YouTube, Google Play and Xbox",2014-12-25T00:00,"In getting behind &#8220;The Interview,&#8221; Google and Microsoft joined what had become more a campaign to defend free speech against foreign intimidation than a business initiative....",https://www.nytimes.com/2014/12/25/business/sony-the-interview-online-streaming.html
"As Refugee Tide Swells, Lebanon Plans a Visa Requirement for Syrians ",2015-01-03T00:00,"Some 1.1 million Syrians are said to have sought refuge in Lebanon, a nation of four million people....",https://www.nytimes.com/2015/01/03/world/as-refugee-tide-swells-lebanon-plans-a-visa-requirement-for-syrians.html
Penn Station: A Place That Once Made Travelers Feel Important,2015-01-04T00:00,"The loss of the old Pennsylvania Station, an architectural and civic gem of New York, was a story of desperation and indifference....",https://www.nytimes.com/2015/01/04/upshot/a-place-that-made-travelers-feel-important.html
"‘Citizen Coke,’ by Bartow J. Elmore",2015-01-04T00:00,"A historian portrays Coca-Cola as an international public health burden, profiting from other nations&#8217; infrastructures....",https://www.nytimes.com/2015/01/04/books/review/citizen-coke-by-bartow-j-elmore.html
"Still Studying, Inventing and Respecting After All These Years",2015-01-05T00:00,"The Peter Bernstein Quartet, who came together on the mid-1990s album &#8220;Signs of Life,&#8221; played Dizzy&#8217;s Club Coca-Cola over the weekend....",https://www.nytimes.com/2015/01/05/arts/music/peter-bernstein-quartet-at-dizzys-club-coca-cola.html
Intel Allocates $300 Million for Workplace Diversity,2015-01-07T00:00,The fund is intended to help attract more women and minorities to the technology field and make the industry more hospitable to them once they get there....,https://www.nytimes.com/2015/01/07/technology/intel-budgets-300-million-for-diversity.html
"With 2014 Deliveries, Boeing Keeps Title as Top Plane Maker ",2015-01-07T00:00,"Boeing said it also set company records for orders in 2014, booking 1,550 gross orders....",https://www.nytimes.com/2015/01/07/business/with-2014-deliveries-boeing-keeps-title-as-top-plane-maker.html
"Coca-Cola to Cut Up to 1,800 Jobs",2015-01-09T00:00,The company said in the fall that it would eliminate jobs to reduce costs but did not say how many until Thursday....,https://www.nytimes.com/2015/01/09/business/coca-cola-announces-plan-to-cut-1600-to-1800-jobs.html
"Paid Notice: Deaths  FINLEY, DAVID ALEXANDER",2015-01-11T00:00,"FINLEY--David Alexander, long-time resident of Bedford, NY and Marthas Vineyard, MA, died December 31, 2014 in Chapel Hill, NC at the age of 82. Finley was Treasurer of IBM when he retired in 1989 after 30 years with the company. He founded IBM Cr...",https://query.nytimes.com/gst/fullpage.html?res=9A01E4DA163AF932A25752C0A9639D8B63
"Falling Oil Prices, a Boon to Airlines, Pose a Challenge for Airbus and Boeing",2015-01-14T00:00,"The plane makers, which control the market for jets with more than 100 seats, have been riding a wave of demand for fuel-efficient models....",https://www.nytimes.com/2015/01/14/business/international/falling-oil-prices-a-boon-to-airlines-pose-a-challenge-for-airbus-and-boeing.html
Video Feature: Getting the Most Out of Apple iOS 8,2015-01-15T00:00,"The new operating system can help you monitor battery use better, help take better photos and make Siri easier to use....",https://www.nytimes.com/2015/01/15/technology/personaltech/tips-to-get-the-most-out-of-apple-ios-8.html
Bigger Settlement Said to Be Reached in Silicon Valley Antitrust Case,2015-01-15T00:00,"Apple, Google, Intel and Adobe are said to be offering $415 million to settle accusations that they conspired against their own employees....",https://www.nytimes.com/2015/01/15/technology/silicon-valley-antitrust-case-settlement-poaching-engineers.html
